    -5.7720E-03    -2.3254E-02     3.7446E-02     1.5371E-02     1.0380E-02
         0.3733    -7.2206E-02        -0.1969         0.4308        -0.2235
    -2.7543E-04         0.2266        -0.1472     1.5368E-03    -1.9900E-03
    -6.0834E-03    -2.4174E-02     3.8788E-02     1.7995E-02     1.1877E-02
         0.4300    -7.3272E-02        -0.2018         0.4105        -0.1426
     2.2970E-05         0.2508        -0.1833    -6.2523E-04    -8.9690E-04
    -5.8956E-03    -2.4822E-02     3.9656E-02     1.6578E-02     1.2211E-02
         0.4895    -7.4473E-02        -0.2065         0.3728    -7.3988E-02
    -6.6546E-05         0.2750        -0.2247     5.7201E-04     2.8022E-05
    -6.0168E-03    -2.5646E-02     3.9872E-02     1.9292E-02     1.9003E-02
         0.5493    -7.5579E-02        -0.2110         0.3232     1.3397E-02
     6.2902E-05         0.3005        -0.2626    -8.6221E-04    -1.5980E-03
    -5.9601E-03    -2.5819E-02     4.1047E-02     1.6918E-02     1.1895E-02
         0.6112    -7.6441E-02        -0.2145         0.2554     7.5801E-02
    -4.2624E-05         0.3259        -0.3046     5.0642E-04     7.2729E-04
    -6.0084E-03    -2.6760E-02     3.9936E-02     2.1165E-02     2.6909E-02
         0.6731    -7.7721E-02        -0.2190         0.1779         0.1470
     4.3097E-05         0.3523        -0.3432    -7.6128E-04    -1.7825E-03
    -5.9789E-03    -2.6269E-02     4.1972E-02     1.7201E-02     1.2799E-02
         0.7365    -7.8283E-02        -0.2213     8.2746E-02         0.1800
    -2.7233E-05         0.3784        -0.3851     3.1229E-05    -8.2446E-04
    -6.0153E-03    -2.7250E-02     3.9993E-02     2.2041E-02     2.9932E-02
         0.7995    -7.9622E-02        -0.2256    -1.9234E-02         0.2128
     2.5188E-05         0.4052        -0.4236    -4.3900E-05     8.0548E-04
        -0.4038    -2.3682E-11     3.5796E-11         0.9988         0.9956
         0.8634     1.7838E-11     1.3632E-10        -0.1086         0.3291
     1.2170E-11         0.9420         0.9991    -1.8292E-10     1.1774E-10
        -0.4037    -2.7781E-02     4.1980E-02         0.9917         0.9703
         0.9318    -8.6090E-02        -0.2483        -0.2925     9.8261E-02
     1.4446E-05         0.9705         0.9560    -4.3126E-04    -1.3677E-03
        -0.4038    -2.3209E-11     3.7015E-11          1.000          1.000
         0.9998     2.4609E-11     1.2598E-10        -0.4612    -7.4122E-02
     2.3436E-11          1.000         0.9155    -1.7750E-10     1.3327E-10
        -0.4037     2.7781E-02    -4.1980E-02         0.9917         0.9703
         0.9318     8.6090E-02         0.2483        -0.2925     9.8261E-02
    -1.4446E-05         0.9705         0.9560     4.3126E-04     1.3677E-03
        -0.3376     2.7540E-02    -4.2694E-02         0.8199         0.7716
          1.000     8.5813E-02         0.2474        -0.4699        -0.1077
     3.5621E-06         0.9135         0.6664    -5.7850E-04    -2.4889E-03
        -0.2717     2.8687E-02    -3.9653E-02         0.6574         0.6040
         0.9998     8.6683E-02         0.2492        -0.4573    -6.0434E-02
     1.7355E-05         0.8283         0.4208    -5.5373E-04    -1.8294E-03
        -0.2056     2.7395E-02    -4.3145E-02         0.4812         0.3918
         0.9998     8.4604E-02         0.2430        -0.4639    -8.4617E-02
     2.2385E-05         0.7421         0.1731    -1.9481E-03    -7.8749E-03
        -0.1396     2.8097E-02    -4.0935E-02         0.3217         0.2379
         0.9997     8.5540E-02         0.2447        -0.4470    -2.2052E-02
     4.2113E-05         0.6577    -6.8429E-02    -3.2238E-03    -1.3336E-02
        -0.1397     2.9132E-02    -3.7949E-02         0.3283         0.2660
         0.8637     8.5711E-02         0.2451        -0.1214         0.2729
     1.0778E-06         0.6001     1.5496E-02     1.7393E-03     7.4960E-03
        -0.2055     2.8021E-02    -4.0695E-02         0.4791         0.3849
         0.8636     8.4637E-02         0.2431        -0.1225         0.2715
    -2.0236E-05         0.6842         0.2564     1.0585E-03     4.2158E-03
        -0.2717     2.8487E-02    -3.9969E-02         0.6573         0.6056
         0.8635     8.6660E-02         0.2491        -0.1092         0.3256
    -7.2663E-06         0.7706         0.5053     1.4433E-03     6.1517E-03
        -0.3376     2.8000E-02    -4.1267E-02         0.8205         0.7732
         0.8636     8.5821E-02         0.2474        -0.1178         0.2931
     7.7498E-06         0.8555         0.7499    -6.5702E-04    -2.2813E-03
        -0.1396    -2.8097E-02     4.0935E-02         0.3217         0.2379
         0.9997    -8.5540E-02        -0.2447        -0.4470    -2.2052E-02
    -4.2113E-05         0.6577    -6.8429E-02     3.2238E-03     1.3336E-02
        -0.2056    -2.7395E-02     4.3145E-02         0.4812         0.3918
         0.9998    -8.4604E-02        -0.2430        -0.4639    -8.4617E-02
    -2.2384E-05         0.7421         0.1731     1.9481E-03     7.8749E-03
        -0.2717    -2.8687E-02     3.9653E-02         0.6574         0.6040
         0.9998    -8.6683E-02        -0.2492        -0.4573    -6.0434E-02
    -1.7355E-05         0.8283         0.4208     5.5373E-04     1.8294E-03
        -0.3376    -2.7540E-02     4.2694E-02         0.8199         0.7716
          1.000    -8.5813E-02        -0.2474        -0.4699        -0.1077
    -3.5621E-06         0.9135         0.6664     5.7850E-04     2.4889E-03
        -0.3376    -2.8000E-02     4.1267E-02         0.8205         0.7732
         0.8636    -8.5821E-02        -0.2474        -0.1178         0.2931
    -7.7497E-06         0.8555         0.7499     6.5702E-04     2.2813E-03
        -0.2717    -2.8487E-02     3.9969E-02         0.6573         0.6056
         0.8635    -8.6660E-02        -0.2491        -0.1092         0.3256
     7.2664E-06         0.7706         0.5053    -1.4433E-03    -6.1517E-03
        -0.2055    -2.8021E-02     4.0695E-02         0.4791         0.3849
         0.8636    -8.4637E-02        -0.2431        -0.1225         0.2715
     2.0236E-05         0.6842         0.2564    -1.0585E-03    -4.2158E-03
        -0.1397    -2.9132E-02     3.7949E-02         0.3283         0.2660
         0.8637    -8.5711E-02        -0.2451        -0.1214         0.2729
    -1.0777E-06         0.6001     1.5496E-02    -1.7393E-03    -7.4960E-03
    -5.9614E-03     5.4874E-02    -8.4708E-02     1.8062E-02     1.6206E-02
         0.8632         0.1641         0.4657        -0.1235         0.2263
     5.9812E-05         0.4319        -0.4614     4.5926E-04     5.8392E-03
    -5.9614E-03    -5.4874E-02     8.4708E-02     1.8062E-02     1.6206E-02
         0.8632        -0.1641        -0.4657        -0.1235         0.2263
    -5.9812E-05         0.4319        -0.4614    -4.5926E-04    -5.8392E-03
    -7.2898E-02     5.4623E-02    -8.6879E-02         0.1338     1.3422E-02
         0.7997         0.1638         0.4641    -1.5135E-02         0.2194
    -4.7512E-04         0.4877        -0.1915     1.3605E-02     3.3328E-02
    -7.2426E-02     5.4080E-02    -8.7658E-02         0.1218    -1.4129E-02
         0.7358         0.1609         0.4553     8.8389E-02         0.1908
    -3.3170E-04         0.4590        -0.1563     7.1350E-03     1.1599E-02
    -7.1823E-02     5.3435E-02    -8.7861E-02         0.1098    -3.0430E-02
         0.6733         0.1590         0.4488         0.1804         0.1457
    -5.4544E-04         0.4319        -0.1202     9.7401E-03     1.3106E-02
    -7.0994E-02     5.2652E-02    -8.7711E-02     9.4867E-02    -5.0553E-02
         0.6104         0.1570         0.4413         0.2616     8.5182E-02
    -5.3157E-04         0.4047    -8.2778E-02     8.5351E-03     8.9786E-03
    -6.9840E-02     5.1472E-02    -8.7503E-02     7.8717E-02    -5.9612E-02
         0.5495         0.1546         0.4330         0.3262     8.7576E-03
    -8.8537E-04         0.3782    -4.7729E-02     1.0674E-02     3.2231E-03
    -6.8741E-02     5.0228E-02    -8.6743E-02     6.5050E-02    -6.6885E-02
         0.4884         0.1526         0.4246         0.3789    -6.9046E-02
    -7.5799E-04         0.3517    -1.1462E-02     8.6460E-03     4.1050E-03
    -6.6841E-02     4.8179E-02    -8.6130E-02     4.5881E-02    -6.0726E-02
         0.4301         0.1497         0.4143         0.4137        -0.1491
    -1.2749E-03         0.3262     2.1818E-02     1.0996E-02    -5.1944E-03
    -6.5448E-02     4.5630E-02    -8.6533E-02     3.5067E-02    -6.5844E-02
         0.3720         0.1471         0.4039         0.4357        -0.2227
    -8.2269E-04         0.3007     5.5153E-02     6.0607E-03     3.3666E-04
    -6.1741E-02     3.9866E-02    -9.2360E-02     9.4667E-03    -3.1970E-02
         0.3173         0.1418         0.3870         0.4406        -0.2820
    -1.3243E-03         0.2762     8.5672E-02     7.0716E-03    -7.4848E-03
     6.0853E-02     5.6478E-02    -8.0535E-02    -9.3173E-02     3.3736E-02
         0.7997         0.1632         0.4626    -1.6638E-02         0.2116
     4.0408E-04         0.3235        -0.6569    -1.1001E-02    -2.5159E-02
     6.0466E-02     5.5902E-02    -8.1153E-02    -8.3851E-02     5.2250E-02
         0.7359         0.1613         0.4554     8.8178E-02         0.1929
     3.5995E-04         0.2981        -0.6112    -6.6353E-03    -8.4565E-03
     5.9850E-02     5.5635E-02    -7.9910E-02    -7.1017E-02     7.2535E-02
         0.6731         0.1595         0.4489         0.1820         0.1486
     4.8851E-04         0.2724        -0.5694    -9.0133E-03    -1.2189E-02
     5.8976E-02     5.4813E-02    -7.9383E-02    -5.7458E-02     8.4277E-02
         0.6105         0.1575         0.4409         0.2605     8.4622E-02
     5.7878E-04         0.2478        -0.5235    -7.9030E-03    -4.2838E-03
     5.7966E-02     5.3808E-02    -7.8418E-02    -4.3377E-02     9.1266E-02
         0.5493         0.1553         0.4324         0.3279     1.0900E-02
     7.7363E-04         0.2228        -0.4810    -9.7882E-03    -3.4459E-03
     5.6597E-02     5.2716E-02    -7.6669E-02    -2.8309E-02     9.3074E-02
         0.4886         0.1534         0.4238         0.3777    -6.7263E-02
     8.8529E-04         0.1991        -0.4352    -8.5445E-03     7.4313E-04
     5.4988E-02     5.1433E-02    -7.4206E-02    -1.2952E-02     8.6376E-02
         0.4299         0.1508         0.4133         0.4154        -0.1500
     1.2268E-03         0.1756        -0.3925    -1.0211E-02     6.0934E-03
     5.3435E-02     5.0784E-02    -6.9272E-02    -8.7032E-04     7.9755E-02
         0.3721         0.1481         0.4020         0.4351        -0.2178
     1.4998E-03         0.1538        -0.3465    -8.6966E-03     5.6660E-03
     5.1056E-02     5.1624E-02    -5.8840E-02     1.5772E-02     6.2957E-02
         0.3165         0.1434         0.3856         0.4449        -0.2893
     1.6386E-03         0.1325        -0.3043    -7.3806E-03     1.2017E-02
     6.0853E-02    -5.6478E-02     8.0535E-02    -9.3173E-02     3.3736E-02
         0.7997        -0.1632        -0.4626    -1.6638E-02         0.2116
    -4.0408E-04         0.3235        -0.6569     1.1001E-02     2.5159E-02
     6.0466E-02    -5.5902E-02     8.1153E-02    -8.3851E-02     5.2250E-02
         0.7359        -0.1613        -0.4554     8.8178E-02         0.1929
    -3.5995E-04         0.2981        -0.6112     6.6353E-03     8.4565E-03
